tranche_id	generation	heavy_atom_bin	logp_bin	url	expected_bytes
zinc-22x-H24P290	x	24	290	https://files.docking.org/zinc22/zinc-22x/H24/H24P290/H24P290-M.smi.gz	3178077
zinc-22x-H24P300	x	24	300	https://files.docking.org/zinc22/zinc-22x/H24/H24P300/H24P300-M.smi.gz	5228080
zinc-22x-H24P310	x	24	310	https://files.docking.org/zinc22/zinc-22x/H24/H24P310/H24P310-M.smi.gz	1864739
zinc-22x-H24P320	x	24	320	https://files.docking.org/zinc22/zinc-22x/H24/H24P320/H24P320-M.smi.gz	4011138
zinc-22x-H24P330	x	24	330	https://files.docking.org/zinc22/zinc-22x/H24/H24P330/H24P330-M.smi.gz	6086968
zinc-22x-H25P230	x	25	230	https://files.docking.org/zinc22/zinc-22x/H25/H25P230/H25P230-M.x.smi.gz	4079603
zinc-22x-H25P240	x	25	240	https://files.docking.org/zinc22/zinc-22x/H25/H25P240/H25P240-M.x.smi.gz	2980589
zinc-22x-H25P250	x	25	250	https://files.docking.org/zinc22/zinc-22x/H25/H25P250/H25P250-M.x.smi.gz	4359400
zinc-22x-H25P260	x	25	260	https://files.docking.org/zinc22/zinc-22x/H25/H25P260/H25P260-M.x.smi.gz	6031785
zinc-22x-H25P270	x	25	270	https://files.docking.org/zinc22/zinc-22x/H25/H25P270/H25P270-M.x.smi.gz	11590623
zinc-22x-H25P280	x	25	280	https://files.docking.org/zinc22/zinc-22x/H25/H25P280/H25P280-M.x.smi.gz	8580636
zinc-22x-H25P290	x	25	290	https://files.docking.org/zinc22/zinc-22x/H25/H25P290/H25P290-M.x.smi.gz	6730642
zinc-22x-H25P300	x	25	300	https://files.docking.org/zinc22/zinc-22x/H25/H25P300/H25P300-M.x.smi.gz	297266
zinc-22x-H25P310	x	25	310	https://files.docking.org/zinc22/zinc-22x/H25/H25P310/H25P310-M.x.smi.gz	380786
zinc-22x-H25P320	x	25	320	https://files.docking.org/zinc22/zinc-22x/H25/H25P320/H25P320-M.x.smi.gz	7954078
zinc-22x-H25P330	x	25	330	https://files.docking.org/zinc22/zinc-22x/H25/H25P330/H25P330-M.x.smi.gz	6233776
zinc-22x-H25P340	x	25	340	https://files.docking.org/zinc22/zinc-22x/H25/H25P340/H25P340-M.x.smi.gz	6594124
zinc-22x-H25P350	x	25	350	https://files.docking.org/zinc22/zinc-22x/H25/H25P350/H25P350-M.x.smi.gz	199004
zinc-22x-H25P360	x	25	360	https://files.docking.org/zinc22/zinc-22x/H25/H25P360/H25P360-M.x.smi.gz	4878670
zinc-22x-H25P370	x	25	370	https://files.docking.org/zinc22/zinc-22x/H25/H25P370/H25P370-M.x.smi.gz	147855
zinc-22x-H25P380	x	25	380	https://files.docking.org/zinc22/zinc-22x/H25/H25P380/H25P380-M.x.smi.gz	182779
zinc-22x-H25P390	x	25	390	https://files.docking.org/zinc22/zinc-22x/H25/H25P390/H25P390-M.x.smi.gz	444664
zinc-22x-H25P400	x	25	400	https://files.docking.org/zinc22/zinc-22x/H25/H25P400/H25P400-M.x.smi.gz	4123757
zinc-22x-H25P410	x	25	410	https://files.docking.org/zinc22/zinc-22x/H25/H25P410/H25P410-M.x.smi.gz	4181986
zinc-22x-H25P420	x	25	420	https://files.docking.org/zinc22/zinc-22x/H25/H25P420/H25P420-M.x.smi.gz	3676142
zinc-22x-H25P430	x	25	430	https://files.docking.org/zinc22/zinc-22x/H25/H25P430/H25P430-M.x.smi.gz	3195191
zinc-22x-H25P440	x	25	440	https://files.docking.org/zinc22/zinc-22x/H25/H25P440/H25P440-M.x.smi.gz	2712315
zinc-22x-H25P450	x	25	450	https://files.docking.org/zinc22/zinc-22x/H25/H25P450/H25P450-M.x.smi.gz	2340624
zinc-22x-H25P460	x	25	460	https://files.docking.org/zinc22/zinc-22x/H25/H25P460/H25P460-M.x.smi.gz	2021916
zinc-22x-H25P470	x	25	470	https://files.docking.org/zinc22/zinc-22x/H25/H25P470/H25P470-M.x.smi.gz	1745505
zinc-22x-H25P480	x	25	480	https://files.docking.org/zinc22/zinc-22x/H25/H25P480/H25P480-M.x.smi.gz	1471787
zinc-22x-H25P490	x	25	490	https://files.docking.org/zinc22/zinc-22x/H25/H25P490/H25P490-M.x.smi.gz	1296798
zinc-22x-H25P500	x	25	500	https://files.docking.org/zinc22/zinc-22x/H25/H25P500/H25P500-M.x.smi.gz	5000444
zinc-22x-H25P600	x	25	600	https://files.docking.org/zinc22/zinc-22x/H25/H25P600/H25P600-M.x.smi.gz	361129
zinc-22x-H25P700	x	25	700	https://files.docking.org/zinc22/zinc-22x/H25/H25P700/H25P700-M.x.smi.gz	5720
zinc-22x-H26P090	x	26	90	https://files.docking.org/zinc22/zinc-22x/H26/H26P090/H26P090-M.x.smi.gz	12776709
zinc-22x-H26P100	x	26	100	https://files.docking.org/zinc22/zinc-22x/H26/H26P100/H26P100-M.x.smi.gz	2038382
zinc-22x-H26P110	x	26	110	https://files.docking.org/zinc22/zinc-22x/H26/H26P110/H26P110-M.x.smi.gz	15462967
zinc-22x-H26P120	x	26	120	https://files.docking.org/zinc22/zinc-22x/H26/H26P120/H26P120-M.x.smi.gz	16788796
zinc-22x-H26P130	x	26	130	https://files.docking.org/zinc22/zinc-22x/H26/H26P130/H26P130-M.x.smi.gz	17732996
zinc-22x-H26P140	x	26	140	https://files.docking.org/zinc22/zinc-22x/H26/H26P140/H26P140-M.x.smi.gz	18195556
zinc-22x-H26P150	x	26	150	https://files.docking.org/zinc22/zinc-22x/H26/H26P150/H26P150-M.x.smi.gz	18631634
zinc-22x-H26P160	x	26	160	https://files.docking.org/zinc22/zinc-22x/H26/H26P160/H26P160-M.x.smi.gz	146566
zinc-22x-H26P170	x	26	170	https://files.docking.org/zinc22/zinc-22x/H26/H26P170/H26P170-M.x.smi.gz	1486517
zinc-22x-H26P180	x	26	180	https://files.docking.org/zinc22/zinc-22x/H26/H26P180/H26P180-M.x.smi.gz	491873
zinc-22x-H26P190	x	26	190	https://files.docking.org/zinc22/zinc-22x/H26/H26P190/H26P190-M.x.smi.gz	12544341
zinc-22x-H26P210	x	26	210	https://files.docking.org/zinc22/zinc-22x/H26/H26P210/H26P210-M.x.smi.gz	12873402
zinc-22x-H26P220	x	26	220	https://files.docking.org/zinc22/zinc-22x/H26/H26P220/H26P220-M.x.smi.gz	3654622
zinc-22x-H26P230	x	26	230	https://files.docking.org/zinc22/zinc-22x/H26/H26P230/H26P230-M.x.smi.gz	11371812
zinc-22x-H26P240	x	26	240	https://files.docking.org/zinc22/zinc-22x/H26/H26P240/H26P240-M.x.smi.gz	11514654
zinc-22x-H26P250	x	26	250	https://files.docking.org/zinc22/zinc-22x/H26/H26P250/H26P250-M.x.smi.gz	14640066
zinc-22x-H26P260	x	26	260	https://files.docking.org/zinc22/zinc-22x/H26/H26P260/H26P260-M.x.smi.gz	9789275
zinc-22x-H26P270	x	26	270	https://files.docking.org/zinc22/zinc-22x/H26/H26P270/H26P270-M.x.smi.gz	11314909
zinc-22x-H26P280	x	26	280	https://files.docking.org/zinc22/zinc-22x/H26/H26P280/H26P280-M.x.smi.gz	15315087
zinc-22x-H26P290	x	26	290	https://files.docking.org/zinc22/zinc-22x/H26/H26P290/H26P290-M.x.smi.gz	11779705
zinc-22x-H26P300	x	26	300	https://files.docking.org/zinc22/zinc-22x/H26/H26P300/H26P300-M.x.smi.gz	14389346
zinc-22x-H26P310	x	26	310	https://files.docking.org/zinc22/zinc-22x/H26/H26P310/H26P310-M.x.smi.gz	13505429
zinc-22x-H26P320	x	26	320	https://files.docking.org/zinc22/zinc-22x/H26/H26P320/H26P320-M.x.smi.gz	69814
zinc-22x-H26P330	x	26	330	https://files.docking.org/zinc22/zinc-22x/H26/H26P330/H26P330-M.x.smi.gz	6580523
zinc-22x-H26P340	x	26	340	https://files.docking.org/zinc22/zinc-22x/H26/H26P340/H26P340-M.x.smi.gz	6922070
zinc-22x-H26P380	x	26	380	https://files.docking.org/zinc22/zinc-22x/H26/H26P380/H26P380-M.x.smi.gz	1256255
zinc-22x-H29P210	x	29	210	https://files.docking.org/zinc22/zinc-22x/H29/H29P210/H29P210-M.smi.gz	1872005
zinc-22x-H29P220	x	29	220	https://files.docking.org/zinc22/zinc-22x/H29/H29P220/H29P220-M.x.smi.gz	22902409
zinc-22x-H29P230	x	29	230	https://files.docking.org/zinc22/zinc-22x/H29/H29P230/H29P230-M.x.smi.gz	18016210
zinc-22x-H29P240	x	29	240	https://files.docking.org/zinc22/zinc-22x/H29/H29P240/H29P240-M.x.smi.gz	1740139
zinc-22x-H29P250	x	29	250	https://files.docking.org/zinc22/zinc-22x/H29/H29P250/H29P250-M.x.smi.gz	22178004
zinc-22x-H29P260	x	29	260	https://files.docking.org/zinc22/zinc-22x/H29/H29P260/H29P260-M.smi.gz	849864
zinc-22x-H29P270	x	29	270	https://files.docking.org/zinc22/zinc-22x/H29/H29P270/H29P270-M.x.smi.gz	20599453
zinc-22x-H29P280	x	29	280	https://files.docking.org/zinc22/zinc-22x/H29/H29P280/H29P280-M.x.smi.gz	50195
zinc-22x-H29P290	x	29	290	https://files.docking.org/zinc22/zinc-22x/H29/H29P290/H29P290-M.x.smi.gz	20466684
zinc-22x-H29P300	x	29	300	https://files.docking.org/zinc22/zinc-22x/H29/H29P300/H29P300-M.smi.gz	1504194
zinc-22x-H29P310	x	29	310	https://files.docking.org/zinc22/zinc-22x/H29/H29P310/H29P310-M.smi.gz	1907997
zinc-22x-H29P330	x	29	330	https://files.docking.org/zinc22/zinc-22x/H29/H29P330/H29P330-M.smi.gz	933124
zinc-22x-H29P340	x	29	340	https://files.docking.org/zinc22/zinc-22x/H29/H29P340/H29P340-M.smi.gz	1300904
zinc-22x-H29P350	x	29	350	https://files.docking.org/zinc22/zinc-22x/H29/H29P350/H29P350-M.smi.gz	724847
zinc-22x-H29P360	x	29	360	https://files.docking.org/zinc22/zinc-22x/H29/H29P360/H29P360-M.smi.gz	1406273
zinc-22x-H29P370	x	29	370	https://files.docking.org/zinc22/zinc-22x/H29/H29P370/H29P370-M.smi.gz	849098
zinc-22x-H29P380	x	29	380	https://files.docking.org/zinc22/zinc-22x/H29/H29P380/H29P380-M.smi.gz	1312416
zinc-22x-H29P390	x	29	390	https://files.docking.org/zinc22/zinc-22x/H29/H29P390/H29P390-M.smi.gz	749248
zinc-22x-H29P400	x	29	400	https://files.docking.org/zinc22/zinc-22x/H29/H29P400/H29P400-M.smi.gz	684490
